Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
1525,"como,lombardy,italy",,como,lombardy,italy,45.80079,9.08065
1526,"comodoro rivadavia,chubut,argentina",,comodoro rivadavia,chubut,argentina,-45.86413,-67.49656
1527,"guaraci,parana,brazil",,guaraci,parana,brazil,-22.973,-51.65
1528,"turiuba,sao paulo,brazil",,turiuba,sao paulo,brazil,-20.933,-50.108
1529,"imbituva,parana,brazil",,imbituva,parana,brazil,-25.23,-50.604
1530,"santo antonio de padua,rio de janeiro,brazil",,santo antonio de padua,rio de janeiro,brazil,-21.539,-42.18
1531,"tocantinopolis,tocantins,brazil",,tocantinopolis,tocantins,brazil,-6.329,-47.416
1532,"grupiara,minas gerais,brazil",,grupiara,minas gerais,brazil,-18.494,-47.722
1533,"trento,trentino-alto adige,italy",,trento,trentino-alto adige,italy,46.06787,11.12108
1534,"pomerode,santa catarina,brazil",,pomerode,santa catarina,brazil,-26.741,-49.177
1535,"magadan,magadan,russia",,magadan,magadan,russia,59.5638,150.80347
1536,"ribeirao claro,parana,brazil",,ribeirao claro,parana,brazil,-23.194,-49.758
1537,"aachen,north rhine-westphalia,germany",,aachen,north rhine-westphalia,germany,50.77664,6.08342
1538,"san miguel de tucuman,tucumán,argentina",,san miguel de tucuman,tucumán,argentina,-26.82414,-65.2226
1539,"porto,piaui,brazil",,porto,piaui,brazil,-3.893,-42.71
1540,"nice,provence-alpes-côte d'azur,france",,nice,provence-alpes-côte d'azur,france,43.70313,7.26608
1541,"poxoreo,mato grosso,brazil",,poxoreo,mato grosso,brazil,-15.837,-54.389
1542,"santa rosa de viterbo,sao paulo,brazil",,santa rosa de viterbo,sao paulo,brazil,-21.473,-47.363
1543,"antofagasta,antofagasta,chile",,antofagasta,antofagasta,chile,-23.65236,-70.3954
1544,"ourem,para,brazil",,ourem,para,brazil,-1.548,-47.119
1545,"rio casca,minas gerais,brazil",,rio casca,minas gerais,brazil,-20.226,-42.651
1546,"igaracu do tiete,sao paulo,brazil",,igaracu do tiete,sao paulo,brazil,-22.509,-48.558
1547,"innsbruck,tyrol,austria",,innsbruck,tyrol,austria,47.26266,11.39454
1548,"santa helena de goias,goias,brazil",,santa helena de goias,goias,brazil,-17.814,-50.597
1549,"monte belo,minas gerais,brazil",,monte belo,minas gerais,brazil,-21.326,-46.368
1550,"monsenhor gil,piaui,brazil",,monsenhor gil,piaui,brazil,-5.564,-42.608
1551,"apiaca,espirito santo,brazil",,apiaca,espirito santo,brazil,-21.154,-41.568
1552,"santa isabel do ivai,parana,brazil",,santa isabel do ivai,parana,brazil,-23.003,-53.197
1553,"santa margarida,minas gerais,brazil",,santa margarida,minas gerais,brazil,-20.384,-42.251
1554,"tabuleiro do norte,ceara,brazil",,tabuleiro do norte,ceara,brazil,-5.247,-38.131
1555,"moquegua,moquegua,peru",,moquegua,moquegua,peru,-17.19832,-70.93567
1556,"upanema,rio grande do norte,brazil",,upanema,rio grande do norte,brazil,-5.642,-37.258
1557,"varzea alegre,ceara,brazil",,varzea alegre,ceara,brazil,-6.789,-39.296
1558,"joia,rio grande do sul,brazil",,joia,rio grande do sul,brazil,-28.647,-54.122
1559,"porto san giorgio,the marches,italy",,porto san giorgio,the marches,italy,43.17784,13.79411
1560,"dom silverio,minas gerais,brazil",,dom silverio,minas gerais,brazil,-20.16,-42.968
1561,"monte alegre do sul,sao paulo,brazil",,monte alegre do sul,sao paulo,brazil,-22.682,-46.681
1562,"bom jesus do itabapoana,rio de janeiro,brazil",,bom jesus do itabapoana,rio de janeiro,brazil,-21.134,-41.68
1563,"sao joaquim do monte,pernambuco,brazil",,sao joaquim do monte,pernambuco,brazil,-8.432,-35.804
1564,"santa rita do sapucai,minas gerais,brazil",,santa rita do sapucai,minas gerais,brazil,-22.252,-45.703
1565,"maximiliano de almeida,rio grande do sul,brazil",,maximiliano de almeida,rio grande do sul,brazil,-27.632,-51.803
1566,"riachao do jacuipe,bahia,brazil",,riachao do jacuipe,bahia,brazil,-11.81,-39.382
1567,"cajuru,sao paulo,brazil",,cajuru,sao paulo,brazil,-21.275,-47.304
1568,"divino,minas gerais,brazil",,divino,minas gerais,brazil,-20.614,-42.149
1569,"inocencia,mato grosso do sul,brazil",,inocencia,mato grosso do sul,brazil,-19.726,-51.93
1570,"pirapozinho,sao paulo,brazil",,pirapozinho,sao paulo,brazil,-22.275,-51.5
1571,"urubici,santa catarina,brazil",,urubici,santa catarina,brazil,-28.015,-49.592
1572,"colinas,maranhao,brazil",,colinas,maranhao,brazil,-6.026,-44.249
1573,"japaratuba,sergipe,brazil",,japaratuba,sergipe,brazil,-10.593,-36.94
1574,"jardim,mato grosso do sul,brazil",,jardim,mato grosso do sul,brazil,-21.48,-56.138
1575,"parintins,amazonas,brazil",,parintins,amazonas,brazil,-2.628,-56.736
1576,"telemaco borba,parana,brazil",,telemaco borba,parana,brazil,-24.324,-50.616
1577,"santana do matos,rio grande do norte,brazil",,santana do matos,rio grande do norte,brazil,-5.958,-36.656
1578,"paramirim,bahia,brazil",,paramirim,bahia,brazil,-13.443,-42.239
1579,"assare,ceara,brazil",,assare,ceara,brazil,-6.874,-39.875
1580,"sananduva,rio grande do sul,brazil",,sananduva,rio grande do sul,brazil,-27.95,-51.807
1581,"unai,minas gerais,brazil",,unai,minas gerais,brazil,-16.358,-46.906
1582,"mato grosso,paraiba,brazil",,mato grosso,paraiba,brazil,-6.534,-37.725
1583,"sao bernardo,maranhao,brazil",,sao bernardo,maranhao,brazil,-3.361,-42.418
1584,"ji parana,rondonia,brazil",,ji parana,rondonia,brazil,-10.882,-61.944
1585,"mirador,maranhao,brazil",,mirador,maranhao,brazil,-6.371,-44.363
1586,"uniao dos palmares,alagoas,brazil",,uniao dos palmares,alagoas,brazil,-9.163,-36.032
1587,"tres pontas,minas gerais,brazil",,tres pontas,minas gerais,brazil,-21.367,-45.513
1588,"tres marias,minas gerais,brazil",,tres marias,minas gerais,brazil,-18.206,-45.242
1589,"rio preto,minas gerais,brazil",,rio preto,minas gerais,brazil,-22.089,-43.828
1590,"mucum,rio grande do sul,brazil",,mucum,rio grande do sul,brazil,-29.165,-51.868
1591,"pilao arcado,bahia,brazil",,pilao arcado,bahia,brazil,-10.003,-42.504
1592,"sao joao batista,maranhao,brazil",,sao joao batista,maranhao,brazil,-2.955,-44.807
1593,"itapevi,sao paulo,brazil",,itapevi,sao paulo,brazil,-23.549,-46.934
1594,"hertford,england,united kingdom",,hertford,england,united kingdom,51.79588,-0.07854
1595,"ipanema,minas gerais,brazil",,ipanema,minas gerais,brazil,-19.801,-41.713
1596,"cedro,ceara,brazil",,cedro,ceara,brazil,-6.607,-39.062
1597,"santa vitoria,minas gerais,brazil",,santa vitoria,minas gerais,brazil,-18.839,-50.121
1598,"boca do acre,amazonas,brazil",,boca do acre,amazonas,brazil,-8.752,-67.398
1599,"braco do norte,santa catarina,brazil",,braco do norte,santa catarina,brazil,-28.275,-49.166
1600,"arealva,sao paulo,brazil",,arealva,sao paulo,brazil,-22.029,-48.911
1601,"tabatinga,sao paulo,brazil",,tabatinga,sao paulo,brazil,-21.717,-48.688
1602,"ubirata,parana,brazil",,ubirata,parana,brazil,-24.545,-52.988
1603,"xapuri,acre,brazil",,xapuri,acre,brazil,-10.652,-68.504
1604,"parapua,sao paulo,brazil",,parapua,sao paulo,brazil,-21.783,-50.793
1605,"pau dos ferros,rio grande do norte,brazil",,pau dos ferros,rio grande do norte,brazil,-6.111,-38.209
1606,"iturama,minas gerais,brazil",,iturama,minas gerais,brazil,-19.728,-50.196
1607,"almenara,minas gerais,brazil",,almenara,minas gerais,brazil,-16.184,-40.694
1608,"nioaque,mato grosso do sul,brazil",,nioaque,mato grosso do sul,brazil,-21.135,-55.83
1609,"brasilandia,mato grosso do sul,brazil",,brasilandia,mato grosso do sul,brazil,-21.256,-52.037
1610,"florestopolis,parana,brazil",,florestopolis,parana,brazil,-22.863,-51.387
1611,"morretes,parana,brazil",,morretes,parana,brazil,-25.477,-48.834
1612,"santa branca,sao paulo,brazil",,santa branca,sao paulo,brazil,-23.397,-45.884
1613,"irati,parana,brazil",,irati,parana,brazil,-25.467,-50.651
1614,"dois vizinhos,parana,brazil",,dois vizinhos,parana,brazil,-25.734,-53.057
1615,"uruacu,goias,brazil",,uruacu,goias,brazil,-14.525,-49.141
1616,"kitchener,ontario,canada",,kitchener,ontario,canada,43.42537,-80.5112
1617,"mirai,minas gerais,brazil",,mirai,minas gerais,brazil,-21.195,-42.614
1618,"barra,bahia,brazil",,barra,bahia,brazil,-11.089,-43.142
1619,"sao jose do norte,rio grande do sul,brazil",,sao jose do norte,rio grande do sul,brazil,-32.015,-52.042
1620,"cascavel,ceara,brazil",,cascavel,ceara,brazil,-4.131,-38.236
1621,"camacari,bahia,brazil",,camacari,bahia,brazil,-12.698,-38.324
1622,"timburi,sao paulo,brazil",,timburi,sao paulo,brazil,-23.205,-49.607
1623,"cururupu,maranhao,brazil",,cururupu,maranhao,brazil,-1.828,-44.868
1624,"canguaretama,rio grande do norte,brazil",,canguaretama,rio grande do norte,brazil,-6.38,-35.129
1625,"natividade,rio de janeiro,brazil",,natividade,rio de janeiro,brazil,-21.042,-41.973
1626,"david canabarro,rio grande do sul,brazil",,david canabarro,rio grande do sul,brazil,-28.388,-51.848
1627,"afonso claudio,espirito santo,brazil",,afonso claudio,espirito santo,brazil,-20.074,-41.124
1628,"herculandia,sao paulo,brazil",,herculandia,sao paulo,brazil,-22.004,-50.385
1629,"dourado,sao paulo,brazil",,dourado,sao paulo,brazil,-22.1,-48.318
1630,"sao joao do caiua,parana,brazil",,sao joao do caiua,parana,brazil,-22.852,-52.337
1631,"paulo de faria,sao paulo,brazil",,paulo de faria,sao paulo,brazil,-20.031,-49.383
1632,"planalto,rio grande do sul,brazil",,planalto,rio grande do sul,brazil,-27.329,-53.059
1633,"gastao vidigal,sao paulo,brazil",,gastao vidigal,sao paulo,brazil,-20.799,-50.187
1634,"guidoval,minas gerais,brazil",,guidoval,minas gerais,brazil,-21.152,-42.797
1635,"oriximina,para,brazil",,oriximina,para,brazil,-1.766,-55.866
1636,"restinga seca,rio grande do sul,brazil",,restinga seca,rio grande do sul,brazil,-29.813,-53.375
1637,"rio dos cedros,santa catarina,brazil",,rio dos cedros,santa catarina,brazil,-26.738,-49.274
1638,"botelhos,minas gerais,brazil",,botelhos,minas gerais,brazil,-21.633,-46.395
1639,"santana do deserto,minas gerais,brazil",,santana do deserto,minas gerais,brazil,-21.95,-43.166
1640,"piripiri,piaui,brazil",,piripiri,piaui,brazil,-4.273,-41.777
1641,"paraopeba,minas gerais,brazil",,paraopeba,minas gerais,brazil,-19.274,-44.404
1642,"gurupi,tocantins,brazil",,gurupi,tocantins,brazil,-11.729,-49.069
1643,"sao jose do barreiro,sao paulo,brazil",,sao jose do barreiro,sao paulo,brazil,-22.645,-44.578
1644,"santa fe,parana,brazil",,santa fe,parana,brazil,-23.038,-51.805
1645,"alpinopolis,minas gerais,brazil",,alpinopolis,minas gerais,brazil,-20.864,-46.388
1646,"catanduvas,parana,brazil",,catanduvas,parana,brazil,-25.203,-53.157
1647,"pirapemas,maranhao,brazil",,pirapemas,maranhao,brazil,-3.727,-44.223
1648,"agua doce,santa catarina,brazil",,agua doce,santa catarina,brazil,-26.998,-51.556
1649,"tabatinga,amazonas,brazil",,tabatinga,amazonas,brazil,-4.253,-69.938
1650,"zaragoza,aragon,spain",,zaragoza,aragon,spain,41.65606,-0.87734
1651,"estrela do sul,minas gerais,brazil",,estrela do sul,minas gerais,brazil,-18.746,-47.693
1652,"avanhandava,sao paulo,brazil",,avanhandava,sao paulo,brazil,-21.461,-49.95
1653,"porto murtinho,mato grosso do sul,brazil",,porto murtinho,mato grosso do sul,brazil,-21.699,-57.883
1654,"imarui,santa catarina,brazil",,imarui,santa catarina,brazil,-28.341,-48.82
1655,"jaguaquara,bahia,brazil",,jaguaquara,bahia,brazil,-13.531,-39.971
1656,"sao jorge do ivai,parana,brazil",,sao jorge do ivai,parana,brazil,-23.433,-52.293
1657,"cacoal,rondonia,brazil",,cacoal,rondonia,brazil,-11.438,-61.448
1658,"aramina,sao paulo,brazil",,aramina,sao paulo,brazil,-20.09,-47.786
1659,"viana,maranhao,brazil",,viana,maranhao,brazil,-3.22,-45.004
1660,"cajamar,sao paulo,brazil",,cajamar,sao paulo,brazil,-23.356,-46.877
1661,"maracai,sao paulo,brazil",,maracai,sao paulo,brazil,-22.611,-50.667
1662,"pedro ii,piaui,brazil",,pedro ii,piaui,brazil,-4.425,-41.459
1663,"palmeiras de goias,goias,brazil",,palmeiras de goias,goias,brazil,-16.805,-49.926
1664,"pedra branca,ceara,brazil",,pedra branca,ceara,brazil,-5.454,-39.717
1665,"severinia,sao paulo,brazil",,severinia,sao paulo,brazil,-20.809,-48.803
1666,"pacatuba,ceara,brazil",,pacatuba,ceara,brazil,-3.984,-38.62
1667,"miraselva,parana,brazil",,miraselva,parana,brazil,-22.966,-51.455
1668,"mineiros,goias,brazil",,mineiros,goias,brazil,-17.569,-52.551
1669,"massape,ceara,brazil",,massape,ceara,brazil,-3.523,-40.343
1670,"virginopolis,minas gerais,brazil",,virginopolis,minas gerais,brazil,-18.823,-42.704
1671,"poloni,sao paulo,brazil",,poloni,sao paulo,brazil,-20.785,-49.824
1672,"sao jorge d oeste,parana,brazil",,sao jorge d oeste,parana,brazil,-25.706,-52.918
1673,"sao vicente ferrer,maranhao,brazil",,sao vicente ferrer,maranhao,brazil,-2.894,-44.88
1674,"carlos barbosa,rio grande do sul,brazil",,carlos barbosa,rio grande do sul,brazil,-29.298,-51.504
1675,"papanduva,santa catarina,brazil",,papanduva,santa catarina,brazil,-26.37,-50.144
1676,"manoel ribas,parana,brazil",,manoel ribas,parana,brazil,-24.516,-51.668
1677,"ouro fino,minas gerais,brazil",,ouro fino,minas gerais,brazil,-22.283,-46.369
1678,"mata de sao joao,bahia,brazil",,mata de sao joao,bahia,brazil,-12.53,-38.299
1679,"siriri,sergipe,brazil",,siriri,sergipe,brazil,-10.604,-37.113
1680,"icaraima,parana,brazil",,icaraima,parana,brazil,-23.396,-53.614
1681,"mesopolis,sao paulo,brazil",,mesopolis,sao paulo,brazil,-19.966,-50.638
1682,"sumare,sao paulo,brazil",,sumare,sao paulo,brazil,-22.822,-47.267
1683,"crucilandia,minas gerais,brazil",,crucilandia,minas gerais,brazil,-20.384,-44.337
1684,"faro,para,brazil",,faro,para,brazil,-2.171,-56.745
1685,"nova palmeira,paraiba,brazil",,nova palmeira,paraiba,brazil,-6.678,-36.421
1686,"sao joao do piaui,piaui,brazil",,sao joao do piaui,piaui,brazil,-8.358,-42.247
1687,"coracao de maria,bahia,brazil",,coracao de maria,bahia,brazil,-12.233,-38.75
1688,"lima duarte,minas gerais,brazil",,lima duarte,minas gerais,brazil,-21.843,-43.793
1689,"guanhaes,minas gerais,brazil",,guanhaes,minas gerais,brazil,-18.775,-42.933
1690,"coroaci,minas gerais,brazil",,coroaci,minas gerais,brazil,-18.622,-42.286
1691,"itamaraju,bahia,brazil",,itamaraju,bahia,brazil,-17.039,-39.531
1692,"cordislandia,minas gerais,brazil",,cordislandia,minas gerais,brazil,-21.793,-45.701
1693,"timon,maranhao,brazil",,timon,maranhao,brazil,-5.094,-42.837
1694,"espera feliz,minas gerais,brazil",,espera feliz,minas gerais,brazil,-20.65,-41.907
1695,"itajobi,sao paulo,brazil",,itajobi,sao paulo,brazil,-21.318,-49.054
1696,"sao valentim,rio grande do sul,brazil",,sao valentim,rio grande do sul,brazil,-27.558,-52.524
1697,"cerro cora,rio grande do norte,brazil",,cerro cora,rio grande do norte,brazil,-6.046,-36.346
1698,"ibicarai,bahia,brazil",,ibicarai,bahia,brazil,-14.865,-39.588
1699,"conchal,sao paulo,brazil",,conchal,sao paulo,brazil,-22.33,-47.173
1700,"floresta azul,bahia,brazil",,floresta azul,bahia,brazil,-14.86,-39.66
1701,"general salgado,sao paulo,brazil",,general salgado,sao paulo,brazil,-20.648,-50.361
1702,"faria lemos,minas gerais,brazil",,faria lemos,minas gerais,brazil,-20.808,-42.03
1703,"pontalina,goias,brazil",,pontalina,goias,brazil,-17.526,-49.449
1704,"amparo,sao paulo,brazil",,amparo,sao paulo,brazil,-22.701,-46.764
1705,"cabaceiras,paraiba,brazil",,cabaceiras,paraiba,brazil,-7.489,-36.287
1706,"salesopolis,sao paulo,brazil",,salesopolis,sao paulo,brazil,-23.532,-45.846
1707,"cruz do espirito santo,paraiba,brazil",,cruz do espirito santo,paraiba,brazil,-7.14,-35.086
1708,"augusto pestana,rio grande do sul,brazil",,augusto pestana,rio grande do sul,brazil,-28.517,-53.992
1709,"astolfo dutra,minas gerais,brazil",,astolfo dutra,minas gerais,brazil,-21.315,-42.862
1710,"coelho neto,maranhao,brazil",,coelho neto,maranhao,brazil,-4.257,-43.013
1711,"chavantes,sao paulo,brazil",,chavantes,sao paulo,brazil,-23.039,-49.709
1712,"medeiros neto,bahia,brazil",,medeiros neto,bahia,brazil,-17.374,-40.221
1713,"lagoa da prata,minas gerais,brazil",,lagoa da prata,minas gerais,brazil,-20.023,-45.544
1714,"icem,sao paulo,brazil",,icem,sao paulo,brazil,-20.342,-49.195
1715,"embu guacu,sao paulo,brazil",,embu guacu,sao paulo,brazil,-23.832,-46.811
1716,"vertentes,pernambuco,brazil",,vertentes,pernambuco,brazil,-7.903,-35.988
1717,"laurentino,santa catarina,brazil",,laurentino,santa catarina,brazil,-27.217,-49.733
1718,"morro agudo,sao paulo,brazil",,morro agudo,sao paulo,brazil,-20.731,-48.058
1719,"iguatama,minas gerais,brazil",,iguatama,minas gerais,brazil,-20.174,-45.711
1720,"mambai,goias,brazil",,mambai,goias,brazil,-14.488,-46.113
1721,"eunapolis,bahia,brazil",,eunapolis,bahia,brazil,-16.378,-39.58
1722,"jesuitas,parana,brazil",,jesuitas,parana,brazil,-24.385,-53.388
1723,"caraubas,rio grande do norte,brazil",,caraubas,rio grande do norte,brazil,-5.793,-37.557
1724,"jacinto machado,santa catarina,brazil",,jacinto machado,santa catarina,brazil,-28.997,-49.764
1725,"itai,sao paulo,brazil",,itai,sao paulo,brazil,-23.418,-49.091
1726,"itaucu,goias,brazil",,itaucu,goias,brazil,-16.201,-49.608
1727,"carolina,maranhao,brazil",,carolina,maranhao,brazil,-7.333,-47.469
1728,"valenca,bahia,brazil",,valenca,bahia,brazil,-13.37,-39.073
1729,"jaguaruana,ceara,brazil",,jaguaruana,ceara,brazil,-4.834,-37.781
1730,"alcantara,maranhao,brazil",,alcantara,maranhao,brazil,-2.409,-44.415
1731,"barracao,parana,brazil",,barracao,parana,brazil,-26.254,-53.633
1732,"monte alegre de minas,minas gerais,brazil",,monte alegre de minas,minas gerais,brazil,-18.871,-48.881
1733,"nao me toque,rio grande do sul,brazil",,nao me toque,rio grande do sul,brazil,-28.459,-52.821
1734,"antas,bahia,brazil",,antas,bahia,brazil,-10.4,-38.333
1735,"macarani,bahia,brazil",,macarani,bahia,brazil,-15.568,-40.423
1736,"brodowski,sao paulo,brazil",,brodowski,sao paulo,brazil,-20.991,-47.659
1737,"ipueiras,ceara,brazil",,ipueiras,ceara,brazil,-4.542,-40.719
1738,"minas novas,minas gerais,brazil",,minas novas,minas gerais,brazil,-17.219,-42.59
1739,"uruoca,ceara,brazil",,uruoca,ceara,brazil,-3.314,-40.557
1740,"patrocinio paulista,sao paulo,brazil",,patrocinio paulista,sao paulo,brazil,-20.639,-47.282
1741,"itariri,sao paulo,brazil",,itariri,sao paulo,brazil,-24.289,-47.174
1742,"guariba,sao paulo,brazil",,guariba,sao paulo,brazil,-21.36,-48.228
1743,"severiano melo,rio grande do norte,brazil",,severiano melo,rio grande do norte,brazil,-5.777,-37.958
1744,"aparecida do taboado,mato grosso do sul,brazil",,aparecida do taboado,mato grosso do sul,brazil,-20.087,-51.094
1745,"porciuncula,rio de janeiro,brazil",,porciuncula,rio de janeiro,brazil,-20.963,-42.041
1746,"hidrolandia,ceara,brazil",,hidrolandia,ceara,brazil,-4.408,-40.438
1747,"iguaracu,parana,brazil",,iguaracu,parana,brazil,-23.197,-51.828
1748,"matutina,minas gerais,brazil",,matutina,minas gerais,brazil,-19.223,-45.969
1749,"colombo,parana,brazil",,colombo,parana,brazil,-25.292,-49.224
1750,"brauna,sao paulo,brazil",,brauna,sao paulo,brazil,-21.499,-50.316
1751,"santana do ipanema,alagoas,brazil",,santana do ipanema,alagoas,brazil,-9.378,-37.245
1752,"tapes,rio grande do sul,brazil",,tapes,rio grande do sul,brazil,-30.673,-51.396
1753,"ipaumirim,ceara,brazil",,ipaumirim,ceara,brazil,-6.79,-38.719
1754,"jaci,sao paulo,brazil",,jaci,sao paulo,brazil,-20.882,-49.57
1755,"marcelino vieira,rio grande do norte,brazil",,marcelino vieira,rio grande do norte,brazil,-6.294,-38.167
1756,"candeal,bahia,brazil",,candeal,bahia,brazil,-11.808,-39.119
1757,"balsas,maranhao,brazil",,balsas,maranhao,brazil,-7.533,-46.036
1758,"itapage,ceara,brazil",,itapage,ceara,brazil,-3.687,-39.586
1759,"itaguara,minas gerais,brazil",,itaguara,minas gerais,brazil,-20.392,-44.488
1760,"gramado,rio grande do sul,brazil",,gramado,rio grande do sul,brazil,-29.379,-50.874
1761,"barbosa,sao paulo,brazil",,barbosa,sao paulo,brazil,-21.267,-49.949
1762,"alfredo marcondes,sao paulo,brazil",,alfredo marcondes,sao paulo,brazil,-21.955,-51.413
1763,"popayan,cauca,colombia",,popayan,cauca,colombia,2.43823,-76.61316
1764,"guarani d oeste,sao paulo,brazil",,guarani d oeste,sao paulo,brazil,-20.075,-50.339
1765,"itambe,bahia,brazil",,itambe,bahia,brazil,-15.245,-40.624
1766,"bremervorde,lower saxony,germany",,bremervorde,lower saxony,germany,53.48458,9.14306
1767,"candiba,bahia,brazil",,candiba,bahia,brazil,-14.411,-42.867
1768,"santa cruz de monte castelo,parana,brazil",,santa cruz de monte castelo,parana,brazil,-22.953,-53.297
1769,"eirunepe,amazonas,brazil",,eirunepe,amazonas,brazil,-6.66,-69.874
1770,"jeriquara,sao paulo,brazil",,jeriquara,sao paulo,brazil,-20.311,-47.589
1771,"caieiras,sao paulo,brazil",,caieiras,sao paulo,brazil,-23.364,-46.741
1772,"toumodi,lacs,ivory coast",,toumodi,lacs,ivory coast,6.55799,-5.01769
1773,"boa viagem,ceara,brazil",,boa viagem,ceara,brazil,-5.128,-39.732
1774,"lubango,huíla,angola",,lubango,huíla,angola,-14.91717,13.4925
1775,"chaves,para,brazil",,chaves,para,brazil,-0.16,-49.988
1776,"japoata,sergipe,brazil",,japoata,sergipe,brazil,-10.347,-36.801
1777,"manga,minas gerais,brazil",,manga,minas gerais,brazil,-14.756,-43.932
1778,"ozd,borsod-abaúj-zemplén,hungary",,ozd,borsod-abaúj-zemplén,hungary,48.21667,20.3
