Id;Label;rank;Modularity Class;City;State;Country;Latitude;Longitude;In-Degree;Out-Degree;Degree;Weighted Degree;Weighted In-Degree;Weighted Out-Degree
3408;livramento de nossa senhora;;city;livramento de nossa senhora;bahia;brazil;-13.643;-41.841;0;0;0;0.0;0.0;0.0
3409;roque gonzales;;city;roque gonzales;rio grande do sul;brazil;-28.131;-55.026;0;0;0;0.0;0.0;0.0
3410;tijucas;;city;tijucas;santa catarina;brazil;-27.241;-48.634;0;0;0;0.0;0.0;0.0
3411;aguas de santa barbara;;city;aguas de santa barbara;sao paulo;brazil;-22.881;-49.239;0;0;0;0.0;0.0;0.0
3412;bambui;;city;bambui;minas gerais;brazil;-20.006;-45.977;0;0;0;0.0;0.0;0.0
3413;borda da mata;;city;borda da mata;minas gerais;brazil;-22.274;-46.165;0;0;0;0.0;0.0;0.0
3414;presidente dutra;;city;presidente dutra;maranhao;brazil;-5.29;-44.49;0;0;0;0.0;0.0;0.0
3416;tangara;;city;tangara;santa catarina;brazil;-27.105;-51.247;0;0;0;0.0;0.0;0.0
3417;areado;;city;areado;minas gerais;brazil;-21.359;-46.146;0;0;0;0.0;0.0;0.0
3418;macaubal;;city;macaubal;sao paulo;brazil;-20.806;-49.964;0;0;0;0.0;0.0;0.0
3419;barra de sao francisco;;city;barra de sao francisco;espirito santo;brazil;-18.755;-40.891;0;0;0;0.0;0.0;0.0
3420;dores do indaia;;city;dores do indaia;minas gerais;brazil;-19.463;-45.602;0;0;0;0.0;0.0;0.0
3421;umari;;city;umari;ceara;brazil;-6.648;-38.7;0;0;0;0.0;0.0;0.0
3422;pouso alto;;city;pouso alto;minas gerais;brazil;-22.194;-44.973;0;0;0;0.0;0.0;0.0
3423;rodeio bonito;;city;rodeio bonito;rio grande do sul;brazil;-27.471;-53.169;0;0;0;0.0;0.0;0.0
3424;missao velha;;city;missao velha;ceara;brazil;-7.25;-39.143;0;0;0;0.0;0.0;0.0
3425;fernando de noronha;;city;fernando de noronha;pernambuco;brazil;-3.84;-32.411;0;0;0;0.0;0.0;0.0
3426;jardim alegre;;city;jardim alegre;parana;brazil;-24.179;-51.692;0;0;0;0.0;0.0;0.0
3427;araioses;;city;araioses;maranhao;brazil;-2.89;-41.903;0;0;0;0.0;0.0;0.0
3428;ipuiuna;;city;ipuiuna;minas gerais;brazil;-22.099;-46.19;0;0;0;0.0;0.0;0.0
3429;alto alegre;;city;alto alegre;sao paulo;brazil;-21.581;-50.164;0;0;0;0.0;0.0;0.0
3430;anchieta;;city;anchieta;espirito santo;brazil;-20.805;-40.645;0;0;0;0.0;0.0;0.0
3431;mimoso do sul;;city;mimoso do sul;espirito santo;brazil;-21.064;-41.366;0;0;0;0.0;0.0;0.0
3433;americo de campos;;city;americo de campos;sao paulo;brazil;-20.299;-49.732;0;0;0;0.0;0.0;0.0
3434;carapicuiba;;city;carapicuiba;sao paulo;brazil;-23.523;-46.836;0;0;0;0.0;0.0;0.0
3435;ivinhema;;city;ivinhema;mato grosso do sul;brazil;-22.305;-53.815;0;0;0;0.0;0.0;0.0
3436;ocara;;city;ocara;ceara;brazil;-4.491;-38.597;0;0;0;0.0;0.0;0.0
3437;trindade;;city;trindade;goias;brazil;-16.649;-49.489;0;0;0;0.0;0.0;0.0
3438;camocim;;city;camocim;ceara;brazil;-2.902;-40.841;0;0;0;0.0;0.0;0.0
3439;conceicao do castelo;;city;conceicao do castelo;espirito santo;brazil;-20.368;-41.244;0;0;0;0.0;0.0;0.0
3440;santo estevao;;city;santo estevao;bahia;brazil;-12.43;-39.251;0;0;0;0.0;0.0;0.0
3441;bom conselho;;city;bom conselho;pernambuco;brazil;-9.17;-36.68;0;0;0;0.0;0.0;0.0
3442;barra do mendes;;city;barra do mendes;bahia;brazil;-11.81;-42.059;0;0;0;0.0;0.0;0.0
3443;serra talhada;;city;serra talhada;pernambuco;brazil;-7.986;-38.296;0;0;0;0.0;0.0;0.0
3444;caetite;;city;caetite;bahia;brazil;-14.069;-42.475;0;0;0;0.0;0.0;0.0
3445;sao jose do campestre;;city;sao jose do campestre;rio grande do norte;brazil;-6.316;-35.714;0;0;0;0.0;0.0;0.0
3446;faxinal;;city;faxinal;parana;brazil;-24.001;-51.32;0;0;0;0.0;0.0;0.0
3447;satiro dias;;city;satiro dias;bahia;brazil;-11.6;-38.6;0;0;0;0.0;0.0;0.0
3448;buenos aires;;city;buenos aires;pernambuco;brazil;-7.726;-35.327;0;0;0;0.0;0.0;0.0
3449;macatuba;;city;macatuba;sao paulo;brazil;-22.502;-48.711;0;0;0;0.0;0.0;0.0
3450;nossa senhora do livramento;;city;nossa senhora do livramento;mato grosso;brazil;-15.775;-56.346;0;0;0;0.0;0.0;0.0
3451;ocaucu;;city;ocaucu;sao paulo;brazil;-22.439;-49.923;0;0;0;0.0;0.0;0.0
3452;guacui;;city;guacui;espirito santo;brazil;-20.776;-41.679;0;0;0;0.0;0.0;0.0
3453;coracao de jesus;;city;coracao de jesus;minas gerais;brazil;-16.685;-44.365;0;0;0;0.0;0.0;0.0
3454;tenente ananias;;city;tenente ananias;rio grande do norte;brazil;-6.465;-38.18;0;0;0;0.0;0.0;0.0
3455;porangatu;;city;porangatu;goias;brazil;-13.441;-49.149;0;0;0;0.0;0.0;0.0
3456;brotas;;city;brotas;sao paulo;brazil;-22.284;-48.127;0;0;0;0.0;0.0;0.0
3457;iguape;;city;iguape;sao paulo;brazil;-24.708;-47.555;0;0;0;0.0;0.0;0.0
3458;porto feliz;;city;porto feliz;sao paulo;brazil;-23.215;-47.524;0;0;0;0.0;0.0;0.0
3459;terra boa;;city;terra boa;parana;brazil;-23.768;-52.444;0;0;0;0.0;0.0;0.0
3460;itumbiara;;city;itumbiara;goias;brazil;-18.42;-49.218;0;0;0;0.0;0.0;0.0
3461;guaporema;;city;guaporema;parana;brazil;-23.343;-52.779;0;0;0;0.0;0.0;0.0
3462;cabedelo;;city;cabedelo;paraiba;brazil;-6.981;-34.834;0;0;0;0.0;0.0;0.0
3463;cordeiropolis;;city;cordeiropolis;sao paulo;brazil;-22.482;-47.457;0;0;0;0.0;0.0;0.0
3466;ibira;;city;ibira;sao paulo;brazil;-21.08;-49.241;0;0;0;0.0;0.0;0.0
3467;dores do rio preto;;city;dores do rio preto;espirito santo;brazil;-20.689;-41.845;0;0;0;0.0;0.0;0.0
3468;santa luzia;;city;santa luzia;paraiba;brazil;-6.872;-36.919;0;0;0;0.0;0.0;0.0
3469;espinosa;;city;espinosa;minas gerais;brazil;-14.926;-42.819;0;0;0;0.0;0.0;0.0
3470;senador pompeu;;city;senador pompeu;ceara;brazil;-5.588;-39.372;0;0;0;0.0;0.0;0.0
3471;uchoa;;city;uchoa;sao paulo;brazil;-20.953;-49.175;0;0;0;0.0;0.0;0.0
3472;aragarcas;;city;aragarcas;goias;brazil;-15.898;-52.251;0;0;0;0.0;0.0;0.0
3473;cruzeta;;city;cruzeta;rio grande do norte;brazil;-6.412;-36.79;0;0;0;0.0;0.0;0.0
3474;santa cruz das palmeiras;;city;santa cruz das palmeiras;sao paulo;brazil;-21.827;-47.249;0;0;0;0.0;0.0;0.0
3475;cristina;;city;cristina;minas gerais;brazil;-22.212;-45.264;0;0;0;0.0;0.0;0.0
3476;quarai;;city;quarai;rio grande do sul;brazil;-30.388;-56.451;0;0;0;0.0;0.0;0.0
3477;itapuranga;;city;itapuranga;goias;brazil;-15.562;-49.949;0;0;0;0.0;0.0;0.0
3478;jardinopolis;;city;jardinopolis;sao paulo;brazil;-21.018;-47.764;0;0;0;0.0;0.0;0.0
3479;altinopolis;;city;altinopolis;sao paulo;brazil;-21.026;-47.374;0;0;0;0.0;0.0;0.0
3480;sao domingos;;city;sao domingos;santa catarina;brazil;-26.558;-52.532;0;0;0;0.0;0.0;0.0
3481;victor graeff;;city;victor graeff;rio grande do sul;brazil;-28.56;-52.748;0;0;0;0.0;0.0;0.0
3482;moreilandia;;city;moreilandia;pernambuco;brazil;-7.631;-39.551;0;0;0;0.0;0.0;0.0
3483;feira nova;;city;feira nova;pernambuco;brazil;-7.951;-35.389;0;0;0;0.0;0.0;0.0
3484;cambuquira;;city;cambuquira;minas gerais;brazil;-21.852;-45.296;0;0;0;0.0;0.0;0.0
3485;getulina;;city;getulina;sao paulo;brazil;-21.799;-49.929;0;0;0;0.0;0.0;0.0
3486;jatei;;city;jatei;mato grosso do sul;brazil;-22.482;-54.303;0;0;0;0.0;0.0;0.0
3487;fernando prestes;;city;fernando prestes;sao paulo;brazil;-21.264;-48.685;0;0;0;0.0;0.0;0.0
3488;pedra bela;;city;pedra bela;sao paulo;brazil;-22.793;-46.443;0;0;0;0.0;0.0;0.0
3489;bom jardim de minas;;city;bom jardim de minas;minas gerais;brazil;-21.947;-44.191;0;0;0;0.0;0.0;0.0
3490;santa rita;;city;santa rita;maranhao;brazil;-3.144;-44.326;0;0;0;0.0;0.0;0.0
3491;encruzilhada do sul;;city;encruzilhada do sul;rio grande do sul;brazil;-30.544;-52.522;0;0;0;0.0;0.0;0.0
3492;morrinhos;;city;morrinhos;goias;brazil;-17.732;-49.101;0;0;0;0.0;0.0;0.0
3493;jaguariuna;;city;jaguariuna;sao paulo;brazil;-22.706;-46.986;0;0;0;0.0;0.0;0.0
3494;sinop;;city;sinop;mato grosso;brazil;-11.864;-55.504;0;0;0;0.0;0.0;0.0
3495;pinheiro;;city;pinheiro;maranhao;brazil;-2.521;-45.083;0;0;0;0.0;0.0;0.0
3496;viradouro;;city;viradouro;sao paulo;brazil;-20.873;-48.297;0;0;0;0.0;0.0;0.0
3497;ilhabela;;city;ilhabela;sao paulo;brazil;-23.778;-45.358;0;0;0;0.0;0.0;0.0
3498;mallet;;city;mallet;parana;brazil;-25.878;-50.821;0;0;0;0.0;0.0;0.0
3499;monte carmelo;;city;monte carmelo;minas gerais;brazil;-18.725;-47.499;0;0;0;0.0;0.0;0.0
3501;pacaembu;;city;pacaembu;sao paulo;brazil;-21.562;-51.261;0;0;0;0.0;0.0;0.0
3502;bom jardim;;city;bom jardim;rio de janeiro;brazil;-22.152;-42.419;0;0;0;0.0;0.0;0.0
3503;ibiruba;;city;ibiruba;rio grande do sul;brazil;-28.628;-53.09;0;0;0;0.0;0.0;0.0
3504;palmas;;city;palmas;parana;brazil;-26.484;-51.991;0;0;0;0.0;0.0;0.0
3505;ibotirama;;city;ibotirama;bahia;brazil;-12.185;-43.221;0;0;0;0.0;0.0;0.0
3506;itaiopolis;;city;itaiopolis;santa catarina;brazil;-26.336;-49.906;0;0;0;0.0;0.0;0.0
3507;bananeiras;;city;bananeiras;paraiba;brazil;-6.75;-35.633;0;0;0;0.0;0.0;0.0
3508;ipe;;city;ipe;rio grande do sul;brazil;-28.82;-51.279;0;0;0;0.0;0.0;0.0
3509;miracema;;city;miracema;rio de janeiro;brazil;-21.412;-42.197;0;0;0;0.0;0.0;0.0
3510;brasileira;;city;brasileira;piaui;brazil;-4.131;-41.782;0;0;0;0.0;0.0;0.0
3511;rio pardo;;city;rio pardo;rio grande do sul;brazil;-29.99;-52.378;0;0;0;0.0;0.0;0.0
3512;peabiru;;city;peabiru;parana;brazil;-23.913;-52.343;0;0;0;0.0;0.0;0.0
3513;jequitinhonha;;city;jequitinhonha;minas gerais;brazil;-16.434;-41.003;0;0;0;0.0;0.0;0.0
3514;pocrane;;city;pocrane;minas gerais;brazil;-19.62;-41.637;0;0;0;0.0;0.0;0.0
3515;buritizal;;city;buritizal;sao paulo;brazil;-20.191;-47.708;0;0;0;0.0;0.0;0.0
3516;itainopolis;;city;itainopolis;piaui;brazil;-7.447;-41.478;0;0;0;0.0;0.0;0.0
3517;catu;;city;catu;bahia;brazil;-12.353;-38.379;0;0;0;0.0;0.0;0.0
3518;santana da boa vista;;city;santana da boa vista;rio grande do sul;brazil;-30.872;-53.115;0;0;0;0.0;0.0;0.0
3519;belem;;city;belem;paraiba;brazil;-6.747;-35.519;0;0;0;0.0;0.0;0.0
3520;inhambupe;;city;inhambupe;bahia;brazil;-11.784;-38.353;0;0;0;0.0;0.0;0.0
3521;belo vale;;city;belo vale;minas gerais;brazil;-20.408;-44.024;0;0;0;0.0;0.0;0.0
3522;nilopolis;;city;nilopolis;rio de janeiro;brazil;-22.808;-43.414;0;0;0;0.0;0.0;0.0
3523;reginopolis;;city;reginopolis;sao paulo;brazil;-21.888;-49.225;0;0;0;0.0;0.0;0.0
3524;capelinha;;city;capelinha;minas gerais;brazil;-17.691;-42.516;0;0;0;0.0;0.0;0.0
3526;oros;;city;oros;ceara;brazil;-6.244;-38.914;0;0;0;0.0;0.0;0.0
3527;luz;;city;luz;minas gerais;brazil;-19.801;-45.686;0;0;0;0.0;0.0;0.0
3528;canela;;city;canela;rio grande do sul;brazil;-29.366;-50.816;0;0;0;0.0;0.0;0.0
3529;sabinopolis;;city;sabinopolis;minas gerais;brazil;-18.666;-43.084;0;0;0;0.0;0.0;0.0
3530;nova europa;;city;nova europa;sao paulo;brazil;-21.778;-48.561;0;0;0;0.0;0.0;0.0
3531;pilar do sul;;city;pilar do sul;sao paulo;brazil;-23.813;-47.716;0;0;0;0.0;0.0;0.0
3532;ouricuri;;city;ouricuri;pernambuco;brazil;-7.883;-40.082;0;0;0;0.0;0.0;0.0
3533;florestal;;city;florestal;minas gerais;brazil;-19.889;-44.433;0;0;0;0.0;0.0;0.0
3535;santo amaro;;city;santo amaro;bahia;brazil;-12.547;-38.712;0;0;0;0.0;0.0;0.0
3536;tupi paulista;;city;tupi paulista;sao paulo;brazil;-21.381;-51.571;0;0;0;0.0;0.0;0.0
3537;sao pedro do turvo;;city;sao pedro do turvo;sao paulo;brazil;-22.747;-49.74;0;0;0;0.0;0.0;0.0
3538;cruzilia;;city;cruzilia;minas gerais;brazil;-21.839;-44.808;0;0;0;0.0;0.0;0.0
3539;acu;;city;acu;rio grande do norte;brazil;-5.577;-36.909;0;0;0;0.0;0.0;0.0
3540;tapiramuta;;city;tapiramuta;bahia;brazil;-11.847;-40.791;0;0;0;0.0;0.0;0.0
3541;poa;;city;poa;sao paulo;brazil;-23.528;-46.345;0;0;0;0.0;0.0;0.0
3542;ibia;;city;ibia;minas gerais;brazil;-19.478;-46.539;0;0;0;0.0;0.0;0.0
3543;piracaia;;city;piracaia;sao paulo;brazil;-23.054;-46.358;0;0;0;0.0;0.0;0.0
3544;ouro;;city;ouro;santa catarina;brazil;-27.341;-51.618;0;0;0;0.0;0.0;0.0
3545;pedras altas;;city;pedras altas;rio grande do sul;brazil;-31.732;-53.583;0;0;0;0.0;0.0;0.0
3546;putinga;;city;putinga;rio grande do sul;brazil;-29.002;-52.154;0;0;0;0.0;0.0;0.0
3547;guarapari;;city;guarapari;espirito santo;brazil;-20.658;-40.511;0;0;0;0.0;0.0;0.0
3548;nova timboteua;;city;nova timboteua;para;brazil;-1.206;-47.386;0;0;0;0.0;0.0;0.0
3549;campo novo;;city;campo novo;rio grande do sul;brazil;-27.675;-53.803;0;0;0;0.0;0.0;0.0
3550;pereiras;;city;pereiras;sao paulo;brazil;-23.076;-47.976;0;0;0;0.0;0.0;0.0
3551;brotas de macaubas;;city;brotas de macaubas;bahia;brazil;-11.999;-42.626;0;0;0;0.0;0.0;0.0
3552;paraisopolis;;city;paraisopolis;minas gerais;brazil;-22.554;-45.78;0;0;0;0.0;0.0;0.0
3553;sao raimundo nonato;;city;sao raimundo nonato;piaui;brazil;-9.015;-42.699;0;0;0;0.0;0.0;0.0
3555;arraial do cabo;;city;arraial do cabo;rio de janeiro;brazil;-22.966;-42.028;0;0;0;0.0;0.0;0.0
3556;bernardino de campos;;city;bernardino de campos;sao paulo;brazil;-23.013;-49.474;0;0;0;0.0;0.0;0.0
3557;tarauaca;;city;tarauaca;acre;brazil;-8.161;-70.766;0;0;0;0.0;0.0;0.0
3558;barueri;;city;barueri;sao paulo;brazil;-23.511;-46.876;0;0;0;0.0;0.0;0.0
3559;itau de minas;;city;itau de minas;minas gerais;brazil;-20.739;-46.752;0;0;0;0.0;0.0;0.0
3560;sao domingos;;city;sao domingos;goias;brazil;-13.398;-46.318;0;0;0;0.0;0.0;0.0
3561;timbo;;city;timbo;santa catarina;brazil;-26.823;-49.272;0;0;0;0.0;0.0;0.0
3562;rubiataba;;city;rubiataba;goias;brazil;-15.164;-49.803;0;0;0;0.0;0.0;0.0
3563;itapagipe;;city;itapagipe;minas gerais;brazil;-19.909;-49.381;0;0;0;0.0;0.0;0.0
3564;bom despacho;;city;bom despacho;minas gerais;brazil;-19.736;-45.252;0;0;0;0.0;0.0;0.0
3565;bom jesus da lapa;;city;bom jesus da lapa;bahia;brazil;-13.255;-43.418;0;0;0;0.0;0.0;0.0
3566;planaltina;;city;planaltina;goias;brazil;-15.453;-47.614;0;0;0;0.0;0.0;0.0
3567;bom retiro do sul;;city;bom retiro do sul;rio grande do sul;brazil;-29.609;-51.943;0;0;0;0.0;0.0;0.0
3568;sud mennucci;;city;sud mennucci;sao paulo;brazil;-20.691;-50.924;0;0;0;0.0;0.0;0.0
3569;cantagalo;;city;cantagalo;rio de janeiro;brazil;-21.981;-42.368;0;0;0;0.0;0.0;0.0
3570;dracena;;city;dracena;sao paulo;brazil;-21.483;-51.533;0;0;0;0.0;0.0;0.0
3571;nova olinda;;city;nova olinda;paraiba;brazil;-7.48;-38.042;0;0;0;0.0;0.0;0.0
3572;feliz;;city;feliz;rio grande do sul;brazil;-29.451;-51.306;0;0;0;0.0;0.0;0.0
3573;bela cruz;;city;bela cruz;ceara;brazil;-3.051;-40.168;0;0;0;0.0;0.0;0.0
3574;serra negra do norte;;city;serra negra do norte;rio grande do norte;brazil;-6.666;-37.397;0;0;0;0.0;0.0;0.0
3575;maraba;;city;maraba;para;brazil;-5.369;-49.118;0;0;0;0.0;0.0;0.0
3576;sao sebastiao do alto;;city;sao sebastiao do alto;rio de janeiro;brazil;-21.957;-42.135;0;0;0;0.0;0.0;0.0
3577;arroio grande;;city;arroio grande;rio grande do sul;brazil;-32.238;-53.087;0;0;0;0.0;0.0;0.0
3578;afua;;city;afua;para;brazil;-0.157;-50.387;0;0;0;0.0;0.0;0.0
3579;cerqueira cesar;;city;cerqueira cesar;sao paulo;brazil;-23.036;-49.166;0;0;0;0.0;0.0;0.0
3580;remanso;;city;remanso;bahia;brazil;-9.622;-42.081;0;0;0;0.0;0.0;0.0
3581;california;;city;california;parana;brazil;-23.65;-51.355;0;0;0;0.0;0.0;0.0
3582;candido rodrigues;;city;candido rodrigues;sao paulo;brazil;-21.325;-48.631;0;0;0;0.0;0.0;0.0
3583;jussara;;city;jussara;goias;brazil;-15.865;-50.868;0;0;0;0.0;0.0;0.0
3584;esmeraldas;;city;esmeraldas;minas gerais;brazil;-19.763;-44.314;0;0;0;0.0;0.0;0.0
3585;mar de espanha;;city;mar de espanha;minas gerais;brazil;-21.867;-43.01;0;0;0;0.0;0.0;0.0
3587;traipu;;city;traipu;alagoas;brazil;-9.971;-37.003;0;0;0;0.0;0.0;0.0
3588;cambuci;;city;cambuci;rio de janeiro;brazil;-21.575;-41.911;0;0;0;0.0;0.0;0.0
3589;santo antonio de jesus;;city;santo antonio de jesus;bahia;brazil;-12.969;-39.261;0;0;0;0.0;0.0;0.0
3590;engenheiro beltrao;;city;engenheiro beltrao;parana;brazil;-23.797;-52.269;0;0;0;0.0;0.0;0.0
3591;machado;;city;machado;minas gerais;brazil;-21.675;-45.92;0;0;0;0.0;0.0;0.0
3592;presidente getulio;;city;presidente getulio;santa catarina;brazil;-27.051;-49.623;0;0;0;0.0;0.0;0.0
3593;pentecoste;;city;pentecoste;ceara;brazil;-3.793;-39.27;0;0;0;0.0;0.0;0.0
3594;guaxupe;;city;guaxupe;minas gerais;brazil;-21.305;-46.713;0;0;0;0.0;0.0;0.0
3595;quedas do iguacu;;city;quedas do iguacu;parana;brazil;-25.45;-52.908;0;0;0;0.0;0.0;0.0
3596;xaxim;;city;xaxim;santa catarina;brazil;-26.962;-52.535;0;0;0;0.0;0.0;0.0
3598;sao jose do serido;;city;sao jose do serido;rio grande do norte;brazil;-6.449;-36.878;0;0;0;0.0;0.0;0.0
3599;palmas;;city;palmas;tocantins;brazil;-10.167;-48.333;0;0;0;0.0;0.0;0.0
3600;aparecida;;city;aparecida;sao paulo;brazil;-22.847;-45.23;0;0;0;0.0;0.0;0.0
3601;gameleira;;city;gameleira;pernambuco;brazil;-8.584;-35.387;0;0;0;0.0;0.0;0.0
3602;sao miguel do iguacu;;city;sao miguel do iguacu;parana;brazil;-25.348;-54.238;0;0;0;0.0;0.0;0.0
3603;condeuba;;city;condeuba;bahia;brazil;-14.895;-41.969;0;0;0;0.0;0.0;0.0
3604;mucambo;;city;mucambo;ceara;brazil;-3.909;-40.747;0;0;0;0.0;0.0;0.0
3605;nova londrina;;city;nova londrina;parana;brazil;-22.766;-52.985;0;0;0;0.0;0.0;0.0
3606;salinas da margarida;;city;salinas da margarida;bahia;brazil;-12.871;-38.764;0;0;0;0.0;0.0;0.0
3607;ibate;;city;ibate;sao paulo;brazil;-21.955;-47.997;0;0;0;0.0;0.0;0.0
3608;solanea;;city;solanea;paraiba;brazil;-6.778;-35.697;0;0;0;0.0;0.0;0.0
3609;sao miguel do anta;;city;sao miguel do anta;minas gerais;brazil;-20.707;-42.719;0;0;0;0.0;0.0;0.0
3610;alvorada do sul;;city;alvorada do sul;parana;brazil;-22.78;-51.231;0;0;0;0.0;0.0;0.0
3611;ipu;;city;ipu;ceara;brazil;-4.322;-40.711;0;0;0;0.0;0.0;0.0
3612;fartura;;city;fartura;sao paulo;brazil;-23.388;-49.51;0;0;0;0.0;0.0;0.0
3613;piritiba;;city;piritiba;bahia;brazil;-11.73;-40.555;0;0;0;0.0;0.0;0.0
3614;itaguacu;;city;itaguacu;espirito santo;brazil;-19.802;-40.856;0;0;0;0.0;0.0;0.0
3615;candeias;;city;candeias;minas gerais;brazil;-20.767;-45.276;0;0;0;0.0;0.0;0.0
3616;ibirama;;city;ibirama;santa catarina;brazil;-27.057;-49.518;0;0;0;0.0;0.0;0.0
3617;piratininga;;city;piratininga;sao paulo;brazil;-22.413;-49.135;0;0;0;0.0;0.0;0.0
3618;candido mendes;;city;candido mendes;maranhao;brazil;-1.447;-45.717;0;0;0;0.0;0.0;0.0
3619;inhapim;;city;inhapim;minas gerais;brazil;-19.549;-42.12;0;0;0;0.0;0.0;0.0
3620;nova petropolis;;city;nova petropolis;rio grande do sul;brazil;-29.376;-51.114;0;0;0;0.0;0.0;0.0
3621;carmo da mata;;city;carmo da mata;minas gerais;brazil;-20.558;-44.871;0;0;0;0.0;0.0;0.0
3622;guaraci;;city;guaraci;sao paulo;brazil;-20.499;-48.945;0;0;0;0.0;0.0;0.0
3623;guara;;city;guara;sao paulo;brazil;-20.428;-47.824;0;0;0;0.0;0.0;0.0
3624;tapiratiba;;city;tapiratiba;sao paulo;brazil;-21.468;-46.749;0;0;0;0.0;0.0;0.0
3625;santa maria do para;;city;santa maria do para;para;brazil;-1.352;-47.576;0;0;0;0.0;0.0;0.0
3626;vicosa;;city;vicosa;alagoas;brazil;-9.371;-36.241;0;0;0;0.0;0.0;0.0
3627;moreno;;city;moreno;pernambuco;brazil;-8.119;-35.092;0;0;0;0.0;0.0;0.0
3628;lapa;;city;lapa;parana;brazil;-25.77;-49.716;0;0;0;0.0;0.0;0.0
3629;claudio;;city;claudio;minas gerais;brazil;-20.443;-44.766;0;0;0;0.0;0.0;0.0
3630;campo alegre de goias;;city;campo alegre de goias;goias;brazil;-17.639;-47.782;0;0;0;0.0;0.0;0.0
3632;arroio do tigre;;city;arroio do tigre;rio grande do sul;brazil;-29.333;-53.093;0;0;0;0.0;0.0;0.0
3633;pedra azul;;city;pedra azul;minas gerais;brazil;-16.005;-41.297;0;0;0;0.0;0.0;0.0
3634;gurjao;;city;gurjao;paraiba;brazil;-7.247;-36.489;0;0;0;0.0;0.0;0.0
3635;nova alvorada;;city;nova alvorada;rio grande do sul;brazil;-28.678;-52.166;0;0;0;0.0;0.0;0.0
3636;lupionopolis;;city;lupionopolis;parana;brazil;-22.755;-51.657;0;0;0;0.0;0.0;0.0
3637;nova era;;city;nova era;minas gerais;brazil;-19.75;-43.038;0;0;0;0.0;0.0;0.0
3638;belterra;;city;belterra;para;brazil;-2.636;-54.937;0;0;0;0.0;0.0;0.0
3639;rio branco;;city;rio branco;mato grosso;brazil;-15.241;-58.116;0;0;0;0.0;0.0;0.0
3640;castelo do piaui;;city;castelo do piaui;piaui;brazil;-5.322;-41.553;0;0;0;0.0;0.0;0.0
3641;lagoa seca;;city;lagoa seca;paraiba;brazil;-7.171;-35.854;0;0;0;0.0;0.0;0.0
3642;pompeu;;city;pompeu;minas gerais;brazil;-19.224;-44.935;0;0;0;0.0;0.0;0.0
3643;colorado;;city;colorado;rio grande do sul;brazil;-28.524;-52.994;0;0;0;0.0;0.0;0.0
3644;quatro barras;;city;quatro barras;parana;brazil;-25.366;-49.077;0;0;0;0.0;0.0;0.0
3645;irani;;city;irani;santa catarina;brazil;-27.025;-51.902;0;0;0;0.0;0.0;0.0
3646;urucurituba;;city;urucurituba;amazonas;brazil;-3.131;-58.155;0;0;0;0.0;0.0;0.0
3647;gentio do ouro;;city;gentio do ouro;bahia;brazil;-11.429;-42.506;0;0;0;0.0;0.0;0.0
3648;mairipotaba;;city;mairipotaba;goias;brazil;-17.299;-49.491;0;0;0;0.0;0.0;0.0
3649;pesqueira;;city;pesqueira;pernambuco;brazil;-8.358;-36.696;0;0;0;0.0;0.0;0.0
3650;marcelino ramos;;city;marcelino ramos;rio grande do sul;brazil;-27.462;-51.906;0;0;0;0.0;0.0;0.0
3651;crateus;;city;crateus;ceara;brazil;-5.178;-40.678;0;0;0;0.0;0.0;0.0
3653;barao de monte alto;;city;barao de monte alto;minas gerais;brazil;-21.245;-42.238;0;0;0;0.0;0.0;0.0
3654;caldas;;city;caldas;minas gerais;brazil;-21.924;-46.386;0;0;0;0.0;0.0;0.0
3655;caicara;;city;caicara;rio grande do sul;brazil;-27.274;-53.432;0;0;0;0.0;0.0;0.0
3656;sao joao batista;;city;sao joao batista;santa catarina;brazil;-27.276;-48.849;0;0;0;0.0;0.0;0.0
3657;sapucaia do sul;;city;sapucaia do sul;rio grande do sul;brazil;-29.839;-51.144;0;0;0;0.0;0.0;0.0
3658;taboao da serra;;city;taboao da serra;sao paulo;brazil;-23.602;-46.753;0;0;0;0.0;0.0;0.0
3659;paraguacu;;city;paraguacu;minas gerais;brazil;-21.547;-45.738;0;0;0;0.0;0.0;0.0
3661;sao sebastiao do cai;;city;sao sebastiao do cai;rio grande do sul;brazil;-29.587;-51.376;0;0;0;0.0;0.0;0.0
3662;irai de minas;;city;irai de minas;minas gerais;brazil;-18.984;-47.461;0;0;0;0.0;0.0;0.0
3663;palmitinho;;city;palmitinho;rio grande do sul;brazil;-27.355;-53.555;0;0;0;0.0;0.0;0.0
3664;rio verde de mato grosso;;city;rio verde de mato grosso;mato grosso do sul;brazil;-18.918;-54.844;0;0;0;0.0;0.0;0.0
3665;jaguaruna;;city;jaguaruna;santa catarina;brazil;-28.615;-49.026;0;0;0;0.0;0.0;0.0
3666;bequimao;;city;bequimao;maranhao;brazil;-2.449;-44.783;0;0;0;0.0;0.0;0.0
3667;grao para;;city;grao para;santa catarina;brazil;-28.185;-49.215;0;0;0;0.0;0.0;0.0
3668;pitangui;;city;pitangui;minas gerais;brazil;-19.683;-44.89;0;0;0;0.0;0.0;0.0
3669;taipu;;city;taipu;rio grande do norte;brazil;-5.622;-35.597;0;0;0;0.0;0.0;0.0
3671;tambau;;city;tambau;sao paulo;brazil;-21.705;-47.274;0;0;0;0.0;0.0;0.0
